|HIP 49485 |10 06 11.2212|-47 22 11.514| 5.06|
|HIP 96825 |19 40 50.1135|+45 31 28.738| 5.06|
|HIP 70248 |14 22 23.1970|-80 06 32.080| 5.06|
|HIP 17296 |03 42 09.3470|+63 13 00.332| 5.06|
|HIP 40680 |08 18 18.7776|-65 36 47.684| 5.06|
|HIP 104755|21 13 20.4384|-70 07 34.382| 5.06|
|HIP 25045 |05 21 46.2677|-24 46 22.620| 5.06|
|HIP 21060 |04 30 50.0977|-44 57 13.477| 5.07|
|HIP 69415 |14 12 46.0331|-27 15 39.960| 5.07|
|HIP 107763|21 49 50.6819|+30 10 27.403| 5.07|
|HIP 46928 |09 33 53.5052|-80 56 28.657| 5.07|
|HIP 46774 |09 31 57.5826|+09 42 56.874| 5.07|
|HIP 38010 |07 47 24.9998|-38 30 40.162| 5.07|
|HIP 47452 |09 40 18.3791|-14 19 56.084| 5.07|
|HIP 93867 |19 06 58.6033|+11 04 16.698| 5.07|
|HIP 14954 |03 12 46.3236|-01 11 45.359| 5.07|
|HIP 34909 |07 13 22.2670|+16 09 32.644| 5.07|
|HIP 51775 |10 34 48.0736|+06 57 13.001| 5.07|
|HIP 101916|20 39 07.5925|+10 05 10.147| 5.07|
|HIP 109017|22 05 08.7913|+62 16 47.356| 5.07|
|HIP 90853 |18 32 01.9443|-45 45 26.474| 5.07|
|HIP 3810  |00 48 58.7097|+16 56 28.081| 5.07|
|HIP 56243 |11 31 46.0731|-59 26 31.430| 5.07|
|HIP 25282 |05 24 28.9111|-00 53 30.008| 5.07|
|HIP 81292 |16 36 13.7320|+52 55 27.680| 5.07|
|HIP 48437 |09 52 30.4709|-08 06 17.696| 5.07|
|HIP 83947 |17 09 33.2815|+40 46 37.255| 5.07|
|HIP 21727 |04 39 54.6872|+53 04 46.467| 5.07|
|HIP 33558 |06 58 25.1057|-34 06 42.213| 5.07|
|HIP 2578  |00 32 43.7943|-63 01 52.963| 5.07|
|HIP 36393 |07 29 20.4633|+28 07 06.254| 5.07|
|HIP 85805 |17 31 57.8900|+68 08 04.927| 5.07|
|HIP 41483 |08 27 36.6508|-53 05 18.743| 5.08|
|HIP 100881|20 27 19.2035|-18 12 42.100| 5.08|
|HIP 2854  |00 36 08.2875|+54 10 06.434| 5.08|
|HIP 22565 |04 51 22.4133|+18 50 23.787| 5.08|
|HIP 73129 |14 56 44.0023|-62 46 51.555| 5.08|
|HIP 51912 |10 36 20.5643|-59 33 51.464| 5.08|
|HIP 32558 |06 47 37.2236|-08 59 54.604| 5.08|
|HIP 25110 |05 22 33.7773|+79 13 50.725| 5.08|
|HIP 55598 |11 23 22.0724|-18 46 47.650| 5.08|
|HIP 63005 |12 54 36.9213|-57 10 07.118| 5.08|
|HIP 17771 |03 48 16.2520|+11 08 36.119| 5.08|
|HIP 52457 |10 43 25.0299|+23 11 18.184| 5.08|
|HIP 38872 |07 57 18.4305|-44 06 35.552| 5.08|
|HIP 99080 |20 06 53.3979|+23 36 51.927| 5.08|
|HIP 21673 |04 39 09.1973|+15 48 00.124| 5.08|
|HIP 92814 |18 54 43.1153|-15 36 10.880| 5.08|
|HIP 29271 |06 10 14.2033|-74 45 09.100| 5.08|
|HIP 25541 |05 27 38.8873|+34 28 33.551| 5.08|
|HIP 51718 |10 34 00.8911|-23 44 42.778| 5.08|
|HIP 108036|21 53 17.5838|-13 33 06.485| 5.08|
|HIP 111532|22 35 45.7767|+73 38 35.257| 5.08|
|HIP 51437 |10 30 17.5030|-00 38 13.099| 5.08|
|HIP 48113 |09 48 35.1848|+46 01 16.439| 5.08|
|HIP 55597 |11 23 21.4314|-64 57 17.033| 5.09|
|HIP 36114 |07 26 21.8557|-51 01 06.585| 5.09|
|HIP 87194 |17 48 49.1491|+25 37 22.664| 5.09|
|HIP 47965 |09 46 31.6642|+57 07 40.763| 5.09|
|HIP 110256|22 20 01.4802|-80 26 22.715| 5.09|
|HIP 39023 |07 59 05.7225|-23 18 37.450| 5.09|
|HIP 43413 |08 50 33.4638|-46 31 45.106| 5.09|
|HIP 90037 |18 22 18.6041|-38 39 24.570| 5.09|
|HIP 9110  |01 57 21.0334|+17 49 03.322| 5.09|
|HIP 115444|23 23 04.5572|+12 18 50.227| 5.09|
|HIP 77660 |15 51 15.6474|-03 05 25.546| 5.09|
|HIP 31278 |06 33 37.9208|-01 13 12.398| 5.09|
|HIP 16292 |03 30 00.2303|+55 27 06.613| 5.09|
|HIP 108022|21 53 03.7626|+25 55 30.500| 5.09|
|HIP 109102|22 06 01.9599|+45 00 51.788| 5.09|
|HIP 59819 |12 16 00.2349|+14 53 56.921| 5.09|
|HIP 23265 |05 00 20.7169|+81 11 38.476| 5.09|
|HIP 48224 |09 49 57.1615|-45 43 57.937| 5.09|
|HIP 40321 |08 13 58.3181|-36 19 20.279| 5.09|
|HIP 3781  |00 48 35.1185|-74 55 24.073| 5.09|
|HIP 35699 |07 21 56.8994|+20 26 37.379| 5.09|
|HIP 113788|23 02 36.3369|+42 45 28.102| 5.09|
|HIP 79302 |16 11 02.1271|-29 24 57.624| 5.09|
|HIP 98920 |20 05 09.4746|+19 59 27.157| 5.09|
|HIP 46283 |09 26 17.9775|-53 22 44.169| 5.09|
|HIP 106999|21 40 11.0610|+43 16 25.682| 5.09|
|HIP 117020|23 43 22.3565|+10 19 53.431| 5.09|
|HIP 113561|23 00 05.1039|+56 56 43.373| 5.10|
|HIP 27534 |05 49 53.5535|-66 54 04.431| 5.10|
|HIP 82129 |16 46 40.0141|-67 06 34.770| 5.10|
|HIP 107382|21 45 00.2469|-09 04 56.728| 5.10|
|HIP 20522 |04 23 51.8376|+09 27 39.542| 5.10|
|HIP 78481 |16 01 14.3460|+17 49 04.893| 5.10|
|HIP 85162 |17 24 13.0926|-44 09 45.006| 5.10|
|HIP 64803 |13 16 53.1112|-31 30 21.876| 5.10|
|HIP 15737 |03 22 45.2722|+20 44 31.578| 5.10|
|HIP 57613 |11 48 45.1054|-26 44 59.113| 5.10|
|HIP 19461 |04 10 02.7857|+80 41 55.227| 5.10|
|HIP 13775 |02 57 17.2805|+31 56 03.460| 5.10|
|HIP 106944|21 39 33.2849|+02 14 37.547| 5.10|
|HIP 88899 |18 08 52.8583|+20 02 43.022| 5.10|
|HIP 94885 |19 18 32.4888|+01 05 06.308| 5.10|
|HIP 117689|23 52 06.6938|-82 01 07.564| 5.10|
|HIP 70400 |14 24 11.3903|+05 49 12.413| 5.10|
|HIP 33104 |06 53 42.2411|+68 53 17.850| 5.11|
|HIP 94083 |19 09 09.7485|+76 33 38.856| 5.11|
|HIP 90191 |18 24 13.8018|+39 30 26.099| 5.11|
|HIP 6960  |01 29 36.1002|-21 37 45.648| 5.11|
|HIP 112242|22 44 05.4855|+41 49 09.218| 5.11|
|HIP 101983|20 40 02.2664|-60 32 51.034| 5.11|
|HIP 77982 |15 55 29.6134|-68 36 10.750| 5.11|
|HIP 35406 |07 18 38.1927|-36 44 33.898| 5.11|
|HIP 91875 |18 43 46.9411|-38 19 23.918| 5.11|
|HIP 18213 |03 53 38.9242|-34 43 56.263| 5.11|
|HIP 102693|20 48 28.9996|-43 59 17.777| 5.11|
|HIP 65535 |13 26 07.6390|-39 45 17.874| 5.11|
|HIP 109973|22 16 26.5686|-41 37 37.927| 5.11|
|HIP 23941 |05 08 43.6667|-04 27 22.487| 5.11|
|HIP 48833 |09 57 41.1445|+41 03 20.511| 5.11|
|HIP 111795|22 38 37.8673|+56 47 44.556| 5.11|
|HIP 108317|21 56 39.1441|+63 37 32.039| 5.11|
|HIP 54461 |11 08 34.0056|-61 56 49.847| 5.11|
|HIP 61468 |12 35 45.6145|-41 01 19.011| 5.12|
|HIP 35710 |07 22 02.6884|+36 45 38.296| 5.12|
|HIP 91105 |18 35 02.3635|-10 58 37.899| 5.12|
|HIP 37664 |07 43 41.8277|-40 55 59.987| 5.12|
|HIP 56250 |11 31 48.8074|-59 30 56.338| 5.12|
|HIP 38373 |07 51 41.9968|+01 46 00.760| 5.12|
|HIP 101477|20 33 55.0631|-44 30 57.461| 5.12|
|HIP 53261 |10 53 34.5188|+54 35 06.548| 5.12|
|HIP 8882  |01 54 22.0603|-42 29 48.772| 5.12|
|HIP 110391|22 21 35.5755|-21 35 52.888| 5.12|
|HIP 45505 |09 16 23.0374|-44 15 56.685| 5.12|
|HIP 96327 |19 35 07.2533|-10 33 37.571| 5.12|
|HIP 89935 |18 21 01.0176|+28 52 11.407| 5.12|
|HIP 52353 |10 41 56.7824|+65 42 59.264| 5.12|
|HIP 113860|23 03 29.7630|-34 44 58.622| 5.12|
|HIP 95951 |19 30 45.3967|+27 57 55.004| 5.12|
|HIP 23794 |05 06 45.6468|-04 39 18.587| 5.12|
|HIP 86796 |17 44 08.7171|-51 50 00.918| 5.12|
|HIP 14240 |03 03 36.9037|-59 44 15.432| 5.12|
|HIP 97675 |19 51 01.5002|+10 24 57.794| 5.12|
|HIP 62356 |12 46 38.7533|+16 34 39.537| 5.12|
|HIP 90806 |18 31 26.3007|-18 24 09.523| 5.12|
|HIP 34670 |07 10 47.4987|-48 55 57.277| 5.12|
|HIP 46914 |09 33 44.5599|-49 00 18.336| 5.12|
|HIP 94302 |19 11 40.5210|+56 51 32.745| 5.13|
|HIP 104043|21 04 43.0286|-77 01 22.330| 5.13|
|HIP 73826 |15 05 19.1484|-41 04 02.042| 5.13|
|HIP 84887 |17 20 54.2184|+24 29 57.983| 5.13|
|HIP 15890 |03 24 40.5613|+64 35 09.586| 5.13|
|HIP 118234|23 58 55.7235|-52 44 45.443| 5.13|
|HIP 69038 |14 07 55.7465|+43 51 16.289| 5.13|
|HIP 26221 |05 35 16.4661|-05 23 22.906| 5.13|
|HIP 40843 |08 20 03.8723|+27 13 07.037| 5.13|
|HIP 76259 |15 34 37.3095|-28 02 48.866| 5.13|
|HIP 6061  |01 17 47.9841|+03 36 52.273| 5.13|
|HIP 145   |00 01 49.4374|-03 01 38.924| 5.13|
|HIP 56332 |11 32 54.1499|-31 05 14.048| 5.13|
|HIP 79653 |16 15 15.3474|-47 22 18.875| 5.13|
|HIP 41325 |08 25 54.7872|+07 33 52.304| 5.13|
|HIP 1158  |00 14 27.5923|-07 46 49.936| 5.13|
|HIP 11477 |02 28 01.6900|-33 48 39.789| 5.13|
|HIP 76307 |15 35 14.9001|+39 00 36.166| 5.14|
|HIP 32765 |06 49 54.6170|-46 36 55.692| 5.14|
|HIP 102157|20 41 57.0631|-66 45 38.252| 5.14|
|HIP 56000 |11 28 35.1072|-42 40 27.185| 5.14|
|HIP 17886 |03 49 32.7024|+33 05 28.973| 5.14|
|HIP 52742 |10 46 57.4948|-56 45 25.887| 5.14|
|HIP 34105 |07 04 18.3190|-56 44 59.033| 5.14|
|HIP 97870 |19 53 17.3709|+57 31 24.468| 5.14|
|HIP 100122|20 18 39.0698|+34 58 58.024| 5.14|
|HIP 34033 |07 03 38.0731|+10 57 06.645| 5.14|
|HIP 84626 |17 18 00.7168|-24 17 12.778| 5.14|
|HIP 59504 |12 12 11.9132|+77 36 58.293| 5.14|
|HIP 2900  |00 36 46.4710|+44 29 18.635| 5.14|
|HIP 25429 |05 26 19.2770|-58 54 45.355| 5.14|
|HIP 95498 |19 25 28.5435|+19 47 54.741| 5.14|
|HIP 64906 |13 18 14.5404|+49 40 55.255| 5.14|
|HIP 93163 |18 58 36.5947|-60 12 02.263| 5.14|
|HIP 39567 |08 05 04.5098|+13 07 06.134| 5.14|
|HIP 38016 |07 47 30.3367|+33 24 56.760| 5.14|
|HIP 94477 |19 13 42.6995|+02 17 37.369| 5.14|
|HIP 28691 |06 03 27.3603|+19 41 26.197| 5.14|
|HIP 16322 |03 30 24.4759|+11 20 11.333| 5.14|
|HIP 38917 |07 57 51.7335|-45 34 39.881| 5.14|
|HIP 32864 |06 50 57.0881|+67 34 18.923| 5.14|
|HIP 56656 |11 37 00.8017|-61 17 00.407| 5.14|
|HIP 60221 |12 20 55.7158|-13 33 56.696| 5.14|
|HIP 5799  |01 14 23.9670|-07 55 24.601| 5.14|
|HIP 70012 |14 19 32.5494|-02 15 55.237| 5.14|
|HIP 33779 |07 00 51.5052|-51 24 09.481| 5.14|
|HIP 40285 |08 13 36.1633|-46 59 29.952| 5.14|
|HIP 78105 |15 56 53.4815|-33 57 57.680| 5.14|
|HIP 37088 |07 37 16.7306|-04 06 39.681| 5.14|
|HIP 29895 |06 17 41.7326|-16 48 57.288| 5.15|
|HIP 9459  |02 01 42.4024|-44 42 48.205| 5.15|
|HIP 43531 |08 51 56.8422|+43 43 35.371| 5.15|
|HIP 101984|20 40 02.9585|-18 08 18.983| 5.15|
|HIP 56754 |11 38 07.3719|-61 49 35.597| 5.15|
|HIP 98425 |19 59 55.1951|+37 02 34.390| 5.15|
|HIP 54360 |11 07 16.7560|-42 38 19.613| 5.15|
|HIP 58803 |12 03 39.3148|-42 26 01.634| 5.15|
|HIP 5544  |01 11 06.7733|+31 25 29.156| 5.15|
|HIP 64078 |13 07 53.8029|-10 44 25.387| 5.15|
|HIP 72603 |14 50 41.2637|-15 59 49.532| 5.15|
|HIP 102531|20 46 38.8677|+16 07 28.646| 5.15|
|HIP 50083 |10 13 30.6826|-66 22 22.222| 5.15|
|HIP 72197 |14 46 00.1778|-25 26 34.496| 5.15|
|HIP 37946 |07 46 39.2593|+37 31 02.508| 5.15|
|HIP 75761 |15 28 38.2865|+01 50 31.785| 5.15|
|HIP 101936|20 39 24.8315|+00 29 11.371| 5.15|
|HIP 42834 |08 43 40.2760|-49 49 22.119| 5.15|
|HIP 82073 |16 45 49.8930|+08 34 57.281| 5.15|
|HIP 67244 |13 46 56.3613|-36 15 06.857| 5.15|
|HIP 47654 |09 42 57.2385|+72 15 09.666| 5.15|
|HIP 44857 |09 08 23.5331|+66 52 24.000| 5.15|
|HIP 114520|23 11 44.1948|+08 43 12.460| 5.15|
|HIP 11784 |02 32 06.1359|+36 08 50.033| 5.15|
|HIP 60320 |12 22 07.3867|-67 31 19.534| 5.15|
|HIP 74605 |15 14 38.0035|+67 20 51.634| 5.15|
|HIP 74707 |15 16 04.0316|-41 29 28.115| 5.15|
|HIP 40429 |08 15 15.9540|-62 54 56.220| 5.16|
|HIP 76243 |15 34 26.5324|-09 11 00.000| 5.16|
|HIP 13717 |02 56 37.4452|-03 42 43.973| 5.16|
|HIP 51814 |10 35 09.6224|+57 04 57.167| 5.16|
|HIP 75530 |15 25 47.4052|+15 25 40.996| 5.16|
|HIP 67929 |13 54 42.1964|-01 30 11.057| 5.16|
|HIP 112935|22 52 23.7665|+09 50 08.006| 5.16|
|HIP 44946 |09 09 21.5339|+22 02 43.610| 5.16|
|HIP 31084 |06 31 23.0197|-12 23 30.873| 5.16|
|HIP 105570|21 22 53.5818|+06 48 40.008| 5.16|
|HIP 27621 |05 50 53.2186|-52 06 31.274| 5.16|
|HIP 73776 |15 04 48.0493|-64 01 52.943| 5.16|
|HIP 1686  |00 21 07.2259|+37 58 07.318| 5.16|
|HIP 107095|21 41 32.9328|-14 02 48.697| 5.16|
|HIP 15404 |03 18 37.7209|+50 13 20.047| 5.16|
|HIP 11060 |02 22 21.4342|+55 50 44.363| 5.16|
|HIP 38382 |07 51 46.3437|-13 53 49.886| 5.16|
|HIP 90887 |18 32 21.3068|-39 42 14.074| 5.16|
|HIP 44143 |08 59 24.3810|-59 05 03.829| 5.17|
|HIP 20507 |04 23 40.8804|-03 44 43.197| 5.17|
|HIP 61910 |12 41 16.0234|-13 00 50.113| 5.17|
|HIP 104085|21 05 14.2332|-54 43 37.021| 5.17|
|HIP 3909  |00 50 07.7244|-10 38 37.574| 5.17|
|HIP 93815 |19 06 19.9246|-52 20 26.268| 5.17|
|HIP 5336  |01 08 12.9211|+54 55 27.220| 5.17|
|HIP 96459 |19 36 38.0547|+44 41 42.678| 5.17|
|HIP 117629|23 51 21.3218|-18 54 32.957| 5.17|
|HIP 87563 |17 53 18.0218|+40 00 28.213| 5.17|
|HIP 2381  |00 30 22.6712|-23 47 15.771| 5.17|
|HIP 59151 |12 07 50.0882|-75 22 01.434| 5.17|
|HIP 12832 |02 44 57.5074|+12 26 45.482| 5.17|
|HIP 58188 |11 56 00.9835|-17 09 02.911| 5.17|
|HIP 12273 |02 38 02.0881|+72 49 05.573| 5.17|
|HIP 38211 |07 49 41.1682|-17 13 41.243| 5.17|
|HIP 95556 |19 26 09.1239|+36 19 04.313| 5.17|
|HIP 44093 |08 58 52.4262|-47 14 05.363| 5.17|
|HIP 60514 |12 24 18.5397|+26 05 55.008| 5.17|
|HIP 104963|21 15 37.8905|-20 39 06.086| 5.17|
|HIP 95447 |19 24 57.7703|+11 56 34.264| 5.17|
|HIP 63210 |12 57 04.3805|-51 11 55.378| 5.17|
|HIP 52469 |10 43 33.1174|+46 12 14.535| 5.18|
|HIP 99853 |20 15 30.2372|+23 30 32.121| 5.18|
|HIP 42504 |08 39 57.6226|-53 03 17.215| 5.18|
|HIP 73036 |14 55 34.7076|-60 06 50.009| 5.18|
|HIP 69373 |14 12 04.0535|+69 25 57.607| 5.18|
|HIP 35951 |07 24 40.1904|-16 12 05.125| 5.18|
|HIP 117315|23 47 15.9876|-50 13 35.055| 5.18|
|HIP 8016  |01 42 55.7289|+70 37 21.212| 5.18|
|HIP 2225  |00 28 13.5851|+44 23 40.161| 5.18|
|HIP 45333 |09 14 20.5512|+61 25 24.222| 5.18|
|HIP 55137 |11 17 17.3682|+02 00 39.251| 5.18|
|HIP 25918 |05 31 52.6618|-76 20 29.988| 5.18|
|HIP 1708  |00 21 31.1763|-28 58 52.662| 5.18|
|HIP 92646 |18 52 39.6062|-52 06 25.696| 5.18|
|HIP 40943 |08 21 21.0494|-36 29 03.097| 5.18|
|HIP 55779 |11 25 43.5642|-63 58 20.337| 5.18|
|HIP 26640 |05 39 44.1926|+25 53 49.736| 5.18|
|HIP 41296 |08 25 31.3392|-51 43 38.845| 5.18|
|HIP 107230|21 43 04.1256|+72 19 12.657| 5.18|
|HIP 22833 |04 54 46.9066|+11 25 33.504| 5.18|
|HIP 96665 |19 39 11.6402|+05 23 52.017| 5.18|
|HIP 19171 |04 06 36.3980|+27 36 00.091| 5.18|
|HIP 33682 |06 59 50.5779|-67 55 01.243| 5.18|
|HIP 97630 |19 50 33.9864|+38 43 19.784| 5.18|
|HIP 24197 |05 11 41.5614|+16 02 44.368| 5.18|
|HIP 27204 |05 45 59.8929|-32 18 22.968| 5.18|
|HIP 101260|20 31 30.3989|+74 57 16.774| 5.18|
|HIP 80874 |16 30 49.3735|-61 38 00.533| 5.19|
|HIP 99738 |20 14 14.5211|+28 41 41.509| 5.19|
|HIP 64792 |13 16 46.7134|+09 25 25.295| 5.19|
|HIP 85312 |17 26 00.0292|-50 38 00.715| 5.19|
|HIP 56583 |11 36 02.6158|+69 19 23.735| 5.19|
|HIP 105268|21 19 22.2131|+64 52 18.632| 5.19|
|HIP 73945 |15 06 37.6183|-16 15 24.340| 5.19|
|HIP 39070 |07 59 37.5463|-60 35 13.519| 5.19|
|HIP 30717 |06 27 13.7597|+00 17 57.359| 5.19|
|HIP 43352 |08 49 51.5010|-32 46 49.469| 5.19|
|HIP 28744 |06 04 13.5035|-06 42 32.221| 5.19|
|HIP 11220 |02 24 24.8940|+50 00 23.879| 5.19|
|HIP 11072 |02 22 32.4210|-23 48 58.736| 5.19|
|HIP 51362 |10 29 28.7307|-02 44 20.569| 5.19|
|HIP 77277 |15 46 39.9546|+62 35 58.900| 5.19|
|HIP 23840 |05 07 34.0111|-63 23 58.453| 5.19|
|HIP 115404|23 22 39.1007|-15 02 21.768| 5.19|
|HIP 103294|20 55 36.6790|+13 43 17.630| 5.19|
|HIP 115125|23 19 06.3700|-13 27 17.000| 5.19|
|HIP 42425 |08 39 05.1283|-70 23 11.948| 5.19|
|HIP 111797|22 38 39.0546|+63 35 04.276| 5.19|
|HIP 2762  |00 35 14.6409|-03 35 33.928| 5.20|
|HIP 36238 |07 27 44.3944|+21 26 43.975| 5.20|
|HIP 93917 |19 07 25.4955|+32 30 05.977| 5.20|
|HIP 30932 |06 29 28.5397|-56 51 10.240| 5.20|
|HIP 2355  |00 30 07.3358|+29 45 06.104| 5.20|
|HIP 33927 |07 02 24.7846|+24 12 55.607| 5.20|
|HIP 90441 |18 27 12.5100|+00 11 46.067| 5.20|
|HIP 34081 |07 04 02.8079|-42 20 14.832| 5.20|
|HIP 92226 |18 47 44.5995|-40 24 22.038| 5.20|
|HIP 80197 |16 22 21.4215|+33 47 56.921| 5.20|
|HIP 42540 |08 40 19.2171|-40 15 50.016| 5.20|
|HIP 39961 |08 09 35.9230|-44 07 22.005| 5.20|
|HIP 29650 |06 14 50.9359|+19 09 24.802| 5.20|
|HIP 63901 |13 05 44.4624|+35 47 55.866| 5.20|
|HIP 21296 |04 34 11.6418|-08 13 52.894| 5.20|
|HIP 68269 |13 58 31.1781|-24 58 19.839| 5.20|
|HIP 57047 |11 41 43.9524|-32 29 57.561| 5.20|
|HIP 42679 |08 41 56.9135|-45 24 38.614| 5.20|
|HIP 32104 |06 42 24.3226|+17 38 43.851| 5.20|
|HIP 35146 |07 15 55.0199|+59 38 17.144| 5.20|
|HIP 93017 |18 57 01.4695|+32 54 05.845| 5.20|
|HIP 115126|23 19 06.5091|-13 27 30.393| 5.20|
|HIP 60189 |12 20 33.7107|-22 12 57.002| 5.20|
|HIP 104174|21 06 24.6812|-32 20 29.899| 5.20|
|HIP 104214|21 06 50.8350|+38 44 29.380| 5.20|
|HIP 27971 |05 54 57.8251|+59 53 18.284| 5.20|
|HIP 19949 |04 16 43.1050|+53 36 42.491| 5.20|
|HIP 32064 |06 41 56.3663|-09 10 02.729| 5.21|
|HIP 64725 |13 15 58.5822|-19 56 34.161| 5.21|
|HIP 12484 |02 40 39.5799|-54 32 59.727| 5.21|
|HIP 77578 |15 50 17.5293|+02 11 47.850| 5.21|
|HIP 30679 |06 26 48.8792|+58 25 02.688| 5.21|
|HIP 28296 |05 58 49.5810|+00 33 10.705| 5.21|
|HIP 66098 |13 32 58.0912|-10 09 53.668| 5.21|
|HIP 85079 |17 23 16.0810|-47 28 05.354| 5.21|
|HIP 5300  |01 07 47.8253|-41 29 12.967| 5.21|
|HIP 30457 |06 24 10.3532|-11 31 48.035| 5.21|
|HIP 55756 |11 25 29.5310|-36 03 47.179| 5.21|
|HIP 19205 |04 07 00.5174|+29 00 04.635| 5.21|
|HIP 111449|22 34 41.4987|-20 42 28.294| 5.21|
|HIP 5737  |01 13 43.8024|+07 34 31.760| 5.21|
|HIP 92390 |18 49 40.1074|-20 19 29.065| 5.22|
|HIP 62267 |12 45 37.1221|+07 40 23.933| 5.22|
|HIP 32562 |06 47 39.5807|+48 47 22.059| 5.22|
|HIP 9763  |02 05 31.5778|+76 06 54.397| 5.22|
|HIP 55831 |11 26 35.4345|-61 06 54.617| 5.22|
|HIP 95260 |19 22 50.8850|+26 15 44.747| 5.22|
|HIP 38020 |07 47 31.5098|-46 36 30.634| 5.22|
|HIP 106093|21 29 26.9131|+46 32 25.194| 5.22|
|HIP 3505  |00 44 44.4373|-22 00 22.797| 5.22|
|HIP 116076|23 31 17.1975|+39 14 11.046| 5.22|
|HIP 98583 |20 01 28.5317|+64 49 15.616| 5.22|
|HIP 43970 |08 57 14.9129|+15 19 21.782| 5.22|
|HIP 25048 |05 21 48.4052|+41 48 16.788| 5.22|
|HIP 72290 |14 47 01.3106|-52 22 59.944| 5.22|
|HIP 13874 |02 58 42.0936|-02 46 57.806| 5.22|
|HIP 54767 |11 12 45.2706|-64 10 11.219| 5.22|
|HIP 36265 |07 28 02.0767|+06 56 31.477| 5.22|
|HIP 82216 |16 47 46.4312|+05 14 48.624| 5.22|
|HIP 19799 |04 14 36.2380|+10 00 41.181| 5.22|
|HIP 21547 |04 37 36.1066|-02 28 24.212| 5.22|
|HIP 23734 |05 06 08.4597|+58 58 20.607| 5.22|
|HIP 31119 |06 31 48.2884|+11 32 39.636| 5.22|
|HIP 70035 |14 19 51.7038|-61 16 21.926| 5.22|
|HIP 58684 |12 02 07.0631|+43 02 43.674| 5.22|
|HIP 92405 |18 49 52.9249|+32 33 03.919| 5.22|
|HIP 39061 |07 59 28.4252|-39 17 48.616| 5.22|
|HIP 33878 |07 01 56.3930|-05 43 19.493| 5.22|
|HIP 44798 |09 07 44.8244|+10 40 05.575| 5.23|
|HIP 43834 |08 55 39.6888|+27 55 39.226| 5.23|
|HIP 53252 |10 53 29.4816|-20 08 17.341| 5.23|
|HIP 94068 |19 08 59.9175|+06 04 24.230| 5.23|
|HIP 10306 |02 12 47.9838|+21 12 39.539| 5.23|
|HIP 63076 |12 55 28.5551|+65 26 18.771| 5.23|
|HIP 44337 |09 01 44.5732|-52 11 19.386| 5.23|
|HIP 52701 |10 46 29.6110|-64 15 47.750| 5.23|
|HIP 39970 |08 09 43.1596|-47 56 13.979| 5.23|
|HIP 79607 |16 14 41.0408|+33 51 31.767| 5.23|
|HIP 44154 |08 59 32.6846|+32 25 07.116| 5.23|
|HIP 86036 |17 34 59.2508|+61 52 32.993| 5.23|
|HIP 32292 |06 44 28.4690|-31 04 13.936| 5.23|
|HIP 82730 |16 54 35.7115|-06 09 14.144| 5.23|
|HIP 6315  |01 21 07.3539|+28 44 18.203| 5.23|
|HIP 98636 |20 02 01.3741|+24 56 16.345| 5.23|
|HIP 35907 |07 24 08.4708|+40 40 20.786| 5.23|
|HIP 14456 |03 06 33.4881|-06 05 18.752| 5.23|
|HIP 48926 |09 58 52.3400|-35 53 27.359| 5.23|
|HIP 72357 |14 47 44.7812|-26 05 14.928| 5.23|
|HIP 82493 |16 51 33.7221|-41 13 49.918| 5.23|
|HIP 76939 |15 42 38.3523|-37 25 29.627| 5.23|
|HIP 17954 |03 50 18.9148|+25 34 46.735| 5.24|
|HIP 109572|22 11 48.5151|+56 50 20.552| 5.24|
|HIP 32480 |06 46 44.3390|+43 34 37.289| 5.24|
|HIP 3949  |00 50 41.1281|-50 59 12.927| 5.24|
|HIP 107128|21 42 00.6389|-23 15 45.452| 5.24|
|HIP 25197 |05 23 27.8265|+57 32 40.313| 5.24|
|HIP 15371 |03 18 11.1370|-62 30 28.567| 5.24|
|HIP 21297 |04 34 11.7917|-08 58 11.946| 5.24|
|HIP 73909 |15 06 16.6691|+54 33 22.633| 5.24|
|HIP 80843 |16 30 33.6042|+20 28 45.645| 5.24|
|HIP 950   |00 11 43.8881|-35 08 00.226| 5.24|
|HIP 98174 |19 57 06.2834|-58 54 04.735| 5.24|
|HIP 56779 |11 38 27.6096|+08 08 03.420| 5.24|
|HIP 36641 |07 32 05.9502|+01 54 52.136| 5.24|
|HIP 7981  |01 42 29.9498|+20 16 12.543| 5.24|
|HIP 14043 |03 00 52.1840|+52 21 06.472| 5.24|
|HIP 90200 |18 24 18.2408|-44 06 36.725| 5.24|
|HIP 26268 |05 35 39.4851|-04 51 21.910| 5.24|
|HIP 17457 |03 44 30.5080|-01 09 47.082| 5.24|
|HIP 16803 |03 36 17.3922|-17 28 01.348| 5.24|
|HIP 112529|22 47 33.1875|-19 36 46.348| 5.24|
|HIP 45527 |09 16 41.7218|-06 21 11.358| 5.24|
|HIP 79540 |16 13 50.9085|-11 50 15.800| 5.24|
|HIP 17717 |03 47 39.6203|-23 52 29.265| 5.24|
|HIP 20384 |04 21 53.2158|-63 23 12.535| 5.24|
|HIP 64348 |13 11 23.3075|-43 22 06.619| 5.24|
|HIP 42334 |08 37 52.1684|-26 15 17.892| 5.24|
|HIP 103571|20 59 05.1769|+04 17 41.912| 5.24|
|HIP 45344 |09 14 24.5048|-43 13 39.079| 5.24|
|HIP 80620 |16 27 43.4569|-07 35 51.202| 5.24|
|HIP 117089|23 44 12.0622|-18 16 36.943| 5.24|
